Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,x,z,r
6.546,-0.009617,-0.156820,0.026408,0.662843,-0.542679,-0.338800,1.393928,0.045681,-0.408439,0.174517,0.665557,-0.440130,-0.011127,0.466499,-0.019202,-0.069986,-0.146081,-0.225485,0.466210,-0.179270,-0.113234,1.791234,-18.645820
6.563,-0.011121,-0.155983,0.025403,0.662735,-0.544246,-0.338762,1.391661,0.045920,-0.407731,0.174438,0.662879,-0.439915,-0.011205,0.466576,-0.013958,-0.066168,-0.147428,-0.231873,0.472605,-0.182014,-0.115356,1.799482,-18.956680
6.580,-0.011846,-0.155003,0.023306,0.662591,-0.546989,-0.338696,1.388318,0.046125,-0.406411,0.174124,0.657194,-0.439517,-0.011569,0.466504,-0.006451,-0.058673,-0.149554,-0.235630,0.476861,-0.186167,-0.116587,1.810026,-19.412980
6.597,-0.012361,-0.154510,0.021160,0.662493,-0.549429,-0.338680,1.388318,0.046228,-0.405197,0.173647,0.651200,-0.439231,-0.012032,0.466182,-0.000690,-0.051299,-0.151343,-0.238645,0.480203,-0.189544,-0.117592,1.815327,-19.770050
6.613,-0.012893,-0.154310,0.018082,0.662430,-0.552593,-0.338751,1.388314,0.046227,-0.403606,0.172776,0.642380,-0.438996,-0.012763,0.465420,0.006079,-0.041008,-0.153578,-0.242345,0.484206,-0.193736,-0.118873,1.821498,-20.196780
6.630,-0.013346,-0.154570,0.014427,0.662464,-0.556055,-0.338942,1.388325,0.046048,-0.401847,0.171574,0.631647,-0.438897,-0.013659,0.464169,0.013009,-0.029068,-0.155957,-0.246257,0.488368,-0.198267,-0.120309,1.827739,-20.641440
6.647,-0.013675,-0.155435,0.010375,0.662680,-0.559598,-0.339271,1.388377,0.045625,-0.400041,0.170088,0.619425,-0.438956,-0.014638,0.462337,0.019738,-0.016129,-0.158318,-0.250131,0.492470,-0.202946,-0.121858,1.831341,-21.082940
6.663,-0.013905,-0.157726,0.004280,0.663394,-0.564491,-0.339964,1.388545,0.044584,-0.397529,0.167627,0.600369,-0.439321,-0.015838,0.458731,0.026608,0.002888,-0.160824,-0.253503,0.497996,-0.209688,-0.124189,1.836245,-21.687940
6.680,-0.013900,-0.160501,-0.000885,0.664393,-0.566845,-0.340702,1.388792,0.043355,-0.395519,0.165388,0.583523,-0.439839,-0.016096,0.454890,0.030431,0.018691,-0.161608,-0.254763,0.500641,-0.215369,-0.126210,1.840186,-22.171320
6.697,-0.013628,-0.165932,-0.008533,0.666582,-0.567784,-0.342021,1.389357,0.040988,-0.394296,0.161857,0.557226,-0.440943,-0.016365,0.447849,0.035965,0.037872,-0.162413,-0.255261,0.504435,-0.224064,-0.129328,1.845975,-22.868600
6.713,-0.013210,-0.171016,-0.011268,0.668849,-0.567790,-0.343175,1.389951,0.038811,-0.394013,0.159082,0.536473,-0.442063,-0.016424,0.441420,0.040110,0.046277,-0.163169,-0.255299,0.505812,-0.231019,-0.131755,1.850370,-23.388270
6.730,-0.012619,-0.177194,-0.011935,0.671819,-0.567842,-0.344449,1.390736,0.036228,-0.393615,0.156158,0.514174,-0.443424,-0.016361,0.433656,0.041818,0.050523,-0.164001,-0.255290,0.507257,-0.238651,-0.134318,1.855003,-23.721160
6.747,-0.011559,-0.187104,-0.012017,0.676960,-0.567988,-0.344926,1.392143,0.032258,-0.392838,0.155000,0.489011,-0.445571,-0.015991,0.420981,0.043687,0.056548,-0.164316,-0.255184,0.508052,-0.250054,-0.136006,1.861594,-24.203230
6.764,-0.010674,-0.195166,-0.012072,0.681399,-0.568171,-0.344856,1.393421,0.030271,-0.392093,0.154413,0.475872,-0.446115,-0.015486,0.410380,0.044142,0.058422,-0.164214,-0.254946,0.508317,-0.258825,-0.136007,1.865738,-24.568420
6.780,-0.010338,-0.204101,-0.012081,0.686517,-0.568456,-0.344643,1.394972,0.030282,-0.391167,0.153749,0.464283,-0.446098,-0.014754,0.398258,0.044627,0.060406,-0.163859,-0.254471,0.508609,-0.264900,-0.136023,1.868630,-24.774410
6.797,-0.010291,-0.213448,-0.011879,0.693890,-0.568967,-0.344021,1.397459,0.030413,-0.389699,0.152686,0.447891,-0.446022,-0.013451,0.380335,0.045046,0.062841,-0.162803,-0.253349,0.508930,-0.272609,-0.136067,1.872819,-25.067420
6.814,-0.010287,-0.215920,-0.011435,0.695384,-0.569439,-0.343207,1.399502,0.030711,-0.388501,0.151747,0.435502,-0.445847,-0.012372,0.366373,0.045216,0.063970,-0.161332,-0.252072,0.509017,-0.276543,-0.136081,1.876158,-25.287550
6.830,-0.010408,-0.215982,-0.010214,0.696441,-0.570234,-0.341456,1.402538,0.031605,-0.386753,0.150170,0.420626,-0.445375,-0.010913,0.346584,0.045197,0.065567,-0.158045,-0.249595,0.508726,-0.282010,-0.136051,1.881186,-25.406190
6.847,-0.010666,-0.216111,-0.008636,0.696931,-0.570975,-0.339526,1.405015,0.032818,-0.385354,0.148688,0.410763,-0.444780,-0.009948,0.335255,0.044868,0.066878,-0.154294,-0.247061,0.508019,-0.284369,-0.135947,1.885464,-25.481780
6.864,-0.011126,-0.216319,-0.006383,0.696988,-0.571848,-0.337042,1.407554,0.034588,-0.384374,0.146950,0.400680,-0.443963,-0.009261,0.324845,0.044171,0.068304,-0.149295,-0.243955,0.506788,-0.286768,-0.135730,1.890135,-25.509800
6.880,-0.012257,-0.216532,-0.001961,0.695837,-0.573381,-0.332595,1.409261,0.038156,-0.383759,0.144044,0.386312,-0.442405,-0.009003,0.312974,0.042350,0.070597,-0.140054,-0.238666,0.503894,-0.290169,-0.135190,1.897323,-25.513660
6.897,-0.013577,-0.216505,0.002355,0.693675,-0.574837,-0.328517,1.410771,0.041704,-0.383172,0.141506,0.378541,-0.440955,-0.009505,0.303708,0.040170,0.072640,-0.131422,-0.234031,0.500695,-0.291981,-0.134566,1.903151,-25.521270
6.914,-0.015471,-0.216196,0.007819,0.690011,-0.576663,-0.323556,1.412636,0.046215,-0.382390,0.138516,0.370219,-0.439242,-0.010763,0.293549,0.037042,0.075192,-0.120830,-0.228613,0.496342,-0.293519,-0.133684,1.909635,-25.532220
6.931,-0.018974,-0.215242,0.016871,0.682567,-0.579610,-0.315654,1.415704,0.053647,-0.380991,0.133948,0.358258,-0.437671,-0.013869,0.278663,0.031196,0.079568,-0.103725,-0.220338,0.488736,-0.294346,-0.132047,1.919159,-25.541810
6.947,-0.022298,-0.214005,0.024658,0.675133,-0.582078,-0.309062,1.418387,0.059938,-0.379656,0.130303,0.348857,-0.437692,-0.017301,0.266871,0.025627,0.083584,-0.089243,-0.213686,0.481859,-0.294361,-0.130495,1.926636,-25.535420
6.964,-0.026273,-0.212228,0.033268,0.666067,-0.584728,-0.301929,1.421426,0.066709,-0.378015,0.127080,0.338827,-0.437821,-0.021727,0.254378,0.018966,0.088321,-0.073381,-0.206684,0.473960,-0.294391,-0.128642,1.934427,-25.507210
6.981,-0.032729,-0.208857,0.046134,0.651274,-0.585739,-0.291476,1.426101,0.073873,-0.375228,0.125452,0.323703,-0.438416,-0.029362,0.236068,0.008132,0.096017,-0.049774,-0.198362,0.461620,-0.294433,-0.125614,1.944443,-25.414080
6.997,-0.037983,-0.205743,0.053808,0.639343,-0.585742,-0.286889,1.429753,0.075841,-0.372827,0.124227,0.311717,-0.439343,-0.035828,0.222256,-0.000689,0.102285,-0.035321,-0.194785,0.451893,-0.294435,-0.123135,1.949478,-25.294020
7.014,-0.043715,-0.202100,0.058381,0.627864,-0.585680,-0.284221,1.433606,0.076728,-0.370071,0.123802,0.298481,-0.440936,-0.043061,0.210191,-0.010294,0.109129,-0.025832,-0.191713,0.441600,-0.294409,-0.120402,1.954761,-25.116410
7.031,-0.051207,-0.196392,0.060452,0.621436,-0.585336,-0.280449,1.436634,0.076821,-0.365819,0.123661,0.278127,-0.444460,-0.053722,0.194508,-0.022736,0.116428,-0.017389,-0.187294,0.430272,-0.294256,-0.116389,1.962386,-24.764910
7.047,-0.053934,-0.191808,0.062011,0.619536,-0.584779,-0.278534,1.438337,0.076822,-0.362458,0.123397,0.261370,-0.448173,-0.057358,0.182512,-0.027020,0.117938,-0.013483,-0.183881,0.423765,-0.293989,-0.113356,1.968251,-24.417770
7.064,-0.056169,-0.186981,0.062542,0.617694,-0.583858,-0.276973,1.440179,0.076832,-0.358936,0.122966,0.242692,-0.452986,-0.058620,0.169998,-0.030084,0.117912,-0.010590,-0.180273,0.419287,-0.293530,-0.111721,1.974412,-23.985380
7.081,-0.057021,-0.185124,0.062586,0.615458,-0.581813,-0.274666,1.442957,0.076878,-0.356659,0.122043,0.213508,-0.461513,-0.059524,0.151965,-0.031549,0.117654,-0.006333,-0.174975,0.412727,-0.292502,-0.109398,1.983389,-23.244380
7.098,-0.057064,-0.183590,0.062606,0.614226,-0.579571,-0.272889,1.445183,0.076922,-0.356273,0.121066,0.189184,-0.469136,-0.059738,0.141869,-0.032144,0.117107,-0.006298,-0.170833,0.407479,-0.291332,-0.107642,1.990335,-22.584140
7.114,-0.057155,-0.182230,0.062597,0.613548,-0.577224,-0.272088,1.447112,0.076972,-0.356002,0.120075,0.167319,-0.476163,-0.059807,0.133221,-0.032624,0.116319,-0.006172,-0.167263,0.402848,-0.290063,-0.106885,1.996270,-21.970140
7.131,-0.057489,-0.180157,0.062439,0.613356,-0.571602,-0.271898,1.450895,0.077188,-0.355543,0.117756,0.122282,-0.490793,-0.059507,0.116222,-0.033355,0.113695,-0.005593,-0.160290,0.393485,-0.286897,-0.105341,2.004579,-20.668980
7.148,-0.057754,-0.179101,0.062067,0.614313,-0.566831,-0.271734,1.451280,0.077461,-0.355153,0.115779,0.089349,-0.499750,-0.058679,0.107832,-0.033414,0.110669,-0.005022,-0.155510,0.386692,-0.284002,-0.104192,2.009562,-19.692000
7.164,-0.057901,-0.177917,0.061322,0.616320,-0.561349,-0.271617,1.451313,0.077855,-0.354748,0.113483,0.054826,-0.501824,-0.057112,0.102169,-0.032841,0.106391,-0.004307,-0.152537,0.379547,-0.280282,-0.102952,2.014772,-18.643900
7.181,-0.057884,-0.176641,0.060125,0.619485,-0.555201,-0.271565,1.451389,0.078438,-0.354322,0.110863,0.022235,-0.502011,-0.054634,0.097428,-0.031435,0.100704,-0.003364,-0.149473,0.372046,-0.275577,-0.101588,2.020320,-17.518230
7.198,-0.057537,-0.175920,0.057598,0.625850,-0.545734,-0.271666,1.451586,0.079717,-0.353673,0.106663,-0.019443,-0.502658,-0.049378,0.093375,-0.027693,0.090319,-0.001586,-0.144992,0.363099,-0.267203,-0.099457,2.028710,-15.828170
7.214,-0.057047,-0.175890,0.055146,0.631802,-0.538504,-0.271870,1.451848,0.081111,-0.353145,0.103303,-0.045008,-0.503481,-0.044120,0.090041,-0.023452,0.081089,0.000017,-0.141608,0.359258,-0.259917,-0.097751,2.035223,-14.804220
7.231,-0.056280,-0.175788,0.052152,0.638669,-0.535423,-0.272300,1.452219,0.082977,-0.352605,0.099744,-0.070234,-0.504479,-0.037567,0.086408,-0.017740,0.070658,0.001771,-0.138126,0.355870,-0.251706,-0.095950,2.041999,-13.750850
7.248,-0.055159,-0.175594,0.048458,0.646655,-0.533930,-0.273064,1.452681,0.085448,-0.351992,0.095901,-0.097961,-0.505205,-0.029341,0.082468,-0.010112,0.058733,0.003831,-0.134378,0.352028,-0.242195,-0.094005,2.049294,-12.790560
7.265,-0.053207,-0.175258,0.042702,0.658313,-0.533407,-0.274583,1.453441,0.089640,-0.351040,0.093967,-0.133652,-0.505876,-0.016407,0.076925,0.003090,0.041514,0.006962,-0.129175,0.346394,-0.228241,-0.092252,2.057678,-11.951460
7.281,-0.051448,-0.174942,0.037985,0.665287,-0.532969,-0.276084,1.454112,0.093325,-0.350235,0.092446,-0.158430,-0.506176,-0.006101,0.073367,0.015286,0.032231,0.009441,-0.125262,0.341891,-0.217453,-0.091789,2.062725,-11.300250
7.298,-0.049425,-0.174940,0.032927,0.668164,-0.532455,-0.277912,1.454883,0.097478,-0.349315,0.090858,-0.179046,-0.506221,-0.001033,0.070901,0.029872,0.026707,0.012058,-0.122316,0.337107,-0.211522,-0.091271,2.067927,-10.614100
7.315,-0.046258,-0.174977,0.026558,0.672303,-0.531608,-0.280945,1.456073,0.103746,-0.347871,0.089720,-0.205694,-0.505663,-0.000113,0.069151,0.054000,0.021205,0.012602,-0.118862,0.331406,-0.206575,-0.090458,2.075345,-9.688769
7.331,-0.043715,-0.175083,0.023887,0.675435,-0.530899,-0.283484,1.457010,0.106140,-0.346720,0.089691,-0.223599,-0.504640,-0.000008,0.067694,0.074297,0.017748,0.013111,-0.116282,0.329777,-0.203809,-0.089810,2.080875,-9.143925
7.348,-0.041544,-0.175330,0.021107,0.678719,-0.530263,-0.286271,1.457789,0.106490,-0.345482,0.089626,-0.242507,-0.503020,0.000056,0.065995,0.096947,0.015431,0.013813,-0.114780,0.328050,-0.200925,-0.089121,2.084463,-8.571945
7.365,-0.039723,-0.175986,0.017599,0.683453,-0.529662,-0.290454,1.458344,0.106451,-0.344803,0.089481,-0.267890,-0.499685,0.000110,0.064715,0.130877,0.012045,0.015076,-0.114035,0.326225,-0.196848,-0.089132,2.089718,-7.825437
7.381,-0.038238,-0.176788,0.015878,0.687126,-0.529403,-0.293704,1.458587,0.106332,-0.344311,0.089363,-0.283330,-0.496359,0.000124,0.063969,0.155396,0.009389,0.016268,-0.113791,0.326238,-0.196541,-0.089168,2.093923,-7.412315
7.398,-0.036591,-0.177979,0.014077,0.691012,-0.529215,-0.297081,1.458563,0.106065,-0.343754,0.089271,-0.299464,-0.492239,0.000095,0.063105,0.172633,0.006518,0.017657,-0.113539,0.326361,-0.196135,-0.089213,2.098583,-6.981979
7.415,-0.033821,-0.180704,0.011319,0.697370,-0.528814,-0.300022,1.458342,0.105223,-0.342805,0.089307,-0.318071,-0.484936,0.000027,0.062065,0.192775,0.001885,0.020173,-0.113525,0.327359,-0.195215,-0.089250,2.106234,-6.396352
7.432,-0.031763,-0.183393,0.009763,0.702278,-0.528470,-0.300086,1.458031,0.104231,-0.342070,0.089490,-0.326877,-0.479205,0.000003,0.061584,0.201824,-0.001588,0.022338,-0.113924,0.328894,-0.194310,-0.089279,2.112035,-6.135838
7.448,-0.029581,-0.186772,0.008867,0.707674,-0.528079,-0.300331,1.457568,0.102822,-0.341814,0.089807,-0.336113,-0.473005,0.000000,0.061378,0.211150,-0.005321,0.024843,-0.114822,0.331308,-0.193137,-0.089352,2.118303,-5.861434
7.465,-0.026273,-0.192714,0.007475,0.716252,-0.527439,-0.301196,1.456563,0.100033,-0.341764,0.090503,-0.350138,-0.463548,0.000000,0.061687,0.220877,-0.011126,0.028979,-0.117162,0.336457,-0.190941,-0.089597,2.128076,-5.438506
7.482,-0.024771,-0.197712,0.006379,0.723048,-0.527113,-0.302308,1.455539,0.097446,-0.341690,0.091187,-0.360823,-0.457904,-0.000002,0.062417,0.225608,-0.015648,0.032351,-0.119748,0.341492,-0.188963,-0.089921,2.135710,-5.109371
7.498,-0.023997,-0.203042,0.005256,0.730069,-0.527117,-0.303832,1.454302,0.094454,-0.341574,0.092004,-0.370406,-0.454885,-0.000005,0.063490,0.227861,-0.020312,0.035934,-0.123063,0.347483,-0.186739,-0.090380,2.143627,-4.772252
7.515,-0.022766,-0.208418,0.003596,0.737736,-0.527121,-0.306816,1.452109,0.089569,-0.341354,0.093387,-0.381067,-0.450401,-0.000023,0.065609,0.229934,-0.027256,0.041367,-0.129166,0.357607,-0.183108,-0.091302,2.155545,-4.272446
7.532,-0.021753,-0.209827,0.002928,0.740931,-0.527151,-0.309638,1.450146,0.085648,-0.341153,0.094552,-0.387967,-0.446935,-0.000097,0.067573,0.230951,-0.031798,0.045570,-0.134696,0.366029,-0.180055,-0.092196,2.164751,-3.890449
7.548,-0.020683,-0.211114,0.002622,0.741457,-0.527222,-0.312920,1.447906,0.081609,-0.340895,0.095816,-0.392822,-0.443384,-0.000294,0.069759,0.230930,-0.035061,0.049922,-0.141014,0.375016,-0.176727,-0.093249,2.174193,-3.502211
7.565,-0.019944,-0.212536,0.002299,0.742256,-0.527424,-0.318017,1.444429,0.081581,-0.340447,0.097702,-0.397249,-0.442528,-0.000950,0.071288,0.230741,-0.039139,0.056128,-0.150831,0.387937,-0.171773,-0.094862,2.183572,-3.214859
7.582,-0.019950,-0.213170,0.002185,0.742461,-0.527688,-0.322171,1.441506,0.081510,-0.340056,0.099237,-0.399530,-0.441789,-0.001938,0.071255,0.230325,-0.041181,0.061013,-0.159057,0.393692,-0.167732,-0.095266,2.190983,-2.981730
7.599,-0.019964,-0.213328,0.002244,0.742457,-0.528057,-0.324708,1.438404,0.081401,-0.339784,0.100840,-0.400838,-0.440970,-0.003488,0.071135,0.229548,-0.042151,0.066012,-0.167740,0.396255,-0.163526,-0.095219,2.198616,-2.731227
7.615,-0.020019,-0.212474,0.002719,0.742275,-0.528741,-0.325272,1.433835,0.081226,-0.339774,0.101635,-0.400854,-0.439906,-0.006828,0.070706,0.227596,-0.043017,0.073159,-0.178899,0.398745,-0.159976,-0.094990,2.209546,-2.351239
7.632,-0.020138,-0.210740,0.003430,0.741786,-0.529419,-0.325284,1.430287,0.081123,-0.339767,0.102335,-0.400915,-0.439749,-0.010424,0.070085,0.225263,-0.043648,0.078622,-0.182679,0.399344,-0.157106,-0.094635,2.215997,-2.037171
7.649,-0.020437,-0.207869,0.004384,0.740726,-0.530379,-0.325275,1.428182,0.081103,-0.339806,0.103190,-0.400986,-0.439719,-0.015171,0.069121,0.222003,-0.044219,0.084204,-0.185755,0.399359,-0.153664,-0.094088,2.221752,-1.677206
7.665,-0.021166,-0.202076,0.006115,0.738125,-0.532183,-0.325176,1.426903,0.081310,-0.339951,0.104611,-0.400907,-0.439644,-0.023685,0.067222,0.215903,-0.044781,0.091980,-0.190197,0.399303,-0.147711,-0.092979,2.230015,-1.090112
7.682,-0.022051,-0.196308,0.007720,0.735082,-0.533986,-0.324935,1.426251,0.081713,-0.340164,0.105863,-0.400446,-0.439603,-0.031790,0.065291,0.209959,-0.044919,0.097997,-0.193827,0.399264,-0.141851,-0.091837,2.236644,-0.553959
7.699,-0.023232,-0.189493,0.009567,0.731042,-0.536143,-0.324479,1.425747,0.082370,-0.340488,0.107229,-0.399391,-0.439652,-0.041340,0.062943,0.202874,-0.044688,0.100871,-0.197707,0.399282,-0.134637,-0.090422,2.243592,0.069548
7.715,-0.025314,-0.178714,0.012551,0.723846,-0.539556,-0.323401,1.424994,0.083731,-0.341139,0.109259,-0.396604,-0.440049,-0.056786,0.059151,0.191279,-0.043559,0.104416,-0.203463,0.399448,-0.122483,-0.088015,2.253704,1.067801
7.732,-0.027170,-0.170071,0.015065,0.717366,-0.542270,-0.322186,1.424723,0.085074,-0.341802,0.110268,-0.393237,-0.440750,-0.069692,0.056076,0.181505,-0.041990,0.107319,-0.207950,0.399684,-0.111904,-0.085914,2.261512,1.898375
7.749,-0.029644,-0.164547,0.018464,0.708433,-0.542250,-0.320252,1.424541,0.087054,-0.342810,0.110297,-0.387539,-0.442222,-0.086622,0.055520,0.168581,-0.039256,0.111167,-0.211319,0.400046,-0.097652,-0.083062,2.268643,2.983625
7.766,-0.031289,-0.162916,0.021917,0.699388,-0.542152,-0.318028,1.424315,0.089158,-0.343920,0.110383,-0.380540,-0.444362,-0.101033,0.055609,0.155928,-0.035969,0.115035,-0.213287,0.400393,-0.083499,-0.080204,2.274368,3.742586
7.782,-0.031473,-0.162906,0.025244,0.690769,-0.541947,-0.315595,1.424096,0.091214,-0.345104,0.110513,-0.372400,-0.447171,-0.109658,0.055895,0.147501,-0.032419,0.118739,-0.214281,0.400661,-0.070122,-0.077495,2.279776,4.221779
7.799,-0.031732,-0.162926,0.027482,0.685872,-0.541570,-0.312713,1.423955,0.092473,-0.346479,0.110643,-0.362317,-0.450904,-0.116343,0.056503,0.142262,-0.028518,0.122507,-0.215334,0.400854,-0.060072,-0.075221,2.285328,4.715497
7.816,-0.032222,-0.163193,0.027525,0.683840,-0.540688,-0.307781,1.424160,0.093572,-0.348869,0.110621,-0.344657,-0.457648,-0.124973,0.058000,0.136263,-0.026596,0.122434,-0.216897,0.401058,-0.045248,-0.073289,2.293174,5.436431
7.832,-0.032522,-0.163563,0.027653,0.683542,-0.539590,-0.303568,1.424647,0.094322,-0.351000,0.110415,-0.328661,-0.463922,-0.129589,0.059895,0.132653,-0.026767,0.122178,-0.218129,0.401073,-0.036393,-0.071799,2.298150,5.694102
7.849,-0.032708,-0.164144,0.027863,0.683464,-0.538019,-0.299134,1.425422,0.094917,-0.353318,0.109981,-0.310613,-0.471102,-0.134272,0.062665,0.128989,-0.027335,0.121707,-0.218423,0.400961,-0.028656,-0.070965,2.301279,5.916960
7.866,-0.032652,-0.165448,0.028217,0.683644,-0.534944,-0.294613,1.427006,0.095395,-0.356763,0.108922,-0.282428,-0.482342,-0.138177,0.068195,0.123847,-0.029272,0.120590,-0.218647,0.400665,-0.017718,-0.070219,2.305822,6.104573
7.882,-0.032283,-0.166929,0.028436,0.684203,-0.531821,-0.294155,1.428612,0.095436,-0.359540,0.107669,-0.258608,-0.491755,-0.141294,0.073867,0.121271,-0.032031,0.119239,-0.218650,0.400402,-0.010238,-0.069625,2.309526,6.254730
7.899,-0.031522,-0.168824,0.028498,0.685302,-0.527973,-0.294164,1.430555,0.095168,-0.362404,0.105981,-0.233080,-0.501691,-0.144508,0.080869,0.119287,-0.036268,0.117325,-0.218652,0.400121,-0.004542,-0.069229,2.313493,6.355177
7.916,-0.030273,-0.171094,0.028287,0.687083,-0.523348,-0.294237,1.432817,0.094580,-0.363368,0.103837,-0.206028,-0.510752,-0.146388,0.089308,0.117186,-0.042324,0.114674,-0.218634,0.399796,0.001376,-0.069230,2.317800,6.355462
7.933,-0.027699,-0.174787,0.027315,0.691027,-0.515809,-0.294537,1.436311,0.093195,-0.363505,0.100091,-0.174392,-0.518902,-0.149063,0.103069,0.114056,-0.054042,0.109714,-0.218520,0.399429,0.009842,-0.069249,2.324183,6.358121
7.949,-0.025090,-0.177761,0.025938,0.695186,-0.509434,-0.295037,1.439091,0.091757,-0.363788,0.096759,-0.155038,-0.522767,-0.149862,0.114760,0.111546,-0.065462,0.104914,-0.218349,0.399248,0.015488,-0.069305,2.329286,6.357755
7.966,-0.021858,-0.177769,0.023885,0.700444,-0.502493,-0.295911,1.440545,0.089974,-0.364248,0.093002,-0.135035,-0.526766,-0.150694,0.127602,0.108863,-0.079347,0.099062,-0.218056,0.398955,0.019685,-0.069428,2.334701,6.348083
7.983,-0.016451,-0.177771,0.019838,0.709530,-0.492291,-0.297924,1.440596,0.086975,-0.365168,0.087249,-0.111284,-0.532428,-0.151913,0.146796,0.104869,-0.102333,0.089330,-0.217369,0.398294,0.025605,-0.069778,2.342526,6.306178
7.999,-0.011657,-0.177621,0.015782,0.717738,-0.485626,-0.300212,1.440689,0.084328,-0.366095,0.082551,-0.093649,-0.534690,-0.152902,0.162302,0.101594,-0.122491,0.080680,-0.216601,0.397488,0.028348,-0.070233,2.348724,6.241673
8.016,-0.006382,-0.177224,0.010908,0.726910,-0.482024,-0.303240,1.440806,0.081404,-0.367171,0.077689,-0.075316,-0.536076,-0.153680,0.176860,0.098097,-0.144559,0.071109,-0.215573,0.396343,0.031175,-0.070895,2.355034,6.138998
8.033,0.001357,-0.176059,0.003120,0.740454,-0.478792,-0.308628,1.440979,0.077084,-0.368833,0.075707,-0.049387,-0.538321,-0.154159,0.193451,0.093021,-0.176623,0.056916,-0.213733,0.394107,0.035148,-0.072181,2.360361,5.925028
8.049,0.006679,-0.174571,-0.003557,0.751295,-0.476823,-0.313723,1.441065,0.073581,-0.369614,0.075214,-0.028720,-0.540309,-0.154642,0.204102,0.088877,-0.194409,0.045502,-0.211933,0.391793,0.038255,-0.073494,2.364535,5.693482
8.066,0.008637,-0.172521,-0.010645,0.757243,-0.476735,-0.319629,1.441021,0.069962,-0.369987,0.074553,-0.007163,-0.542508,-0.155284,0.213928,0.084460,-0.205760,0.039303,-0.209758,0.388947,0.038449,-0.075112,2.368063,5.392633
8.083,0.009260,-0.169589,-0.016019,0.759633,-0.476654,-0.327070,1.440737,0.067641,-0.370264,0.073612,0.018005,-0.545130,-0.156246,0.225158,0.079149,-0.213579,0.034957,-0.206903,0.385198,0.038609,-0.077270,2.370629,4.966430
8.100,0.009904,-0.165067,-0.019126,0.761096,-0.476699,-0.337204,1.439971,0.066050,-0.370296,0.072194,0.050704,-0.546310,-0.157880,0.238132,0.071957,-0.220238,0.029447,-0.202854,0.379847,0.038627,-0.080397,2.374094,4.303845
8.116,0.010526,-0.160873,-0.019153,0.761096,-0.476976,-0.345574,1.439005,0.064687,-0.369994,0.070947,0.077291,-0.546290,-0.159540,0.245952,0.065821,-0.222682,0.028035,-0.199346,0.375193,0.038540,-0.083151,2.377095,3.678798
