Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,Vx,Vz,Vr
6.847,0.010133,0.009648,0.002664,1.357570,-0.729977,-0.537046,1.984606,-0.133621,0.066683,0.174533,0.021016,-0.130887,-0.042970,0.231991,-0.050230,-0.035405,-0.005911,-0.024554,0.012593,0.062129,-0.003616,0.003662,-17.877980
6.864,0.011482,0.009347,0.002664,1.325798,-0.741124,-0.503657,1.984606,-0.134254,0.059247,0.174533,0.020273,-0.131508,-0.043788,0.233215,-0.050230,-0.034902,-0.009354,-0.025537,0.014022,0.061226,-0.003057,0.003949,-18.812740
6.880,0.013737,0.008767,0.002482,1.280430,-0.757009,-0.454213,1.982135,-0.136007,0.059358,0.174533,0.019111,-0.132533,-0.043788,0.235033,-0.050215,-0.034119,-0.014283,-0.027036,0.015772,0.059572,0.000038,0.004951,-6.366895
6.897,0.014194,0.008619,0.002372,1.271479,-0.760105,-0.443558,1.980836,-0.136396,0.059320,0.174533,0.018892,-0.132758,-0.043832,0.235396,-0.050231,-0.033970,-0.015188,-0.027354,0.016028,0.059143,0.000973,0.005983,-7.457693
6.914,0.015614,0.008110,0.001835,1.243756,-0.760096,-0.408086,1.974797,-0.137671,0.058884,0.174533,0.018840,-0.133527,-0.044085,0.235394,-0.050339,-0.033563,-0.017770,-0.027775,0.016514,0.057544,0.003289,0.006952,-9.423914
6.931,0.016065,0.007976,0.001600,1.235387,-0.760068,-0.396393,1.972168,-0.138052,0.058597,0.174533,0.018774,-0.133782,-0.044187,0.235389,-0.050371,-0.033467,-0.017770,-0.027871,0.016497,0.056955,0.004504,0.007754,-10.508810
6.947,0.017663,0.007613,0.000611,1.217464,-0.759820,-0.354683,1.961089,-0.138537,0.057304,0.174533,0.018388,-0.134713,-0.044562,0.235347,-0.050446,-0.033229,-0.017771,-0.028027,0.015902,0.054684,0.007045,0.000000,-12.474050
6.964,0.017663,0.007613,0.000611,1.217464,-0.759820,-0.354683,1.961089,-0.138537,0.057304,0.174533,0.018388,-0.134713,-0.044562,0.235347,-0.050446,-0.033229,-0.017771,-0.028027,0.015902,0.054684,0.007045,0.000000,-12.474050
6.981,0.018234,0.007555,0.000194,1.211228,-0.759645,-0.339496,1.956419,-0.138658,0.056721,0.174533,0.018168,-0.135056,-0.044705,0.235317,-0.050455,-0.033190,-0.017767,-0.027972,0.015423,0.053791,0.008200,-0.001054,-13.562910
6.997,0.018234,0.007555,0.000194,1.211228,-0.759645,-0.339496,1.956419,-0.138658,0.056721,0.174533,0.018168,-0.135056,-0.044705,0.235317,-0.050455,-0.033190,-0.017767,-0.027972,0.015423,0.053791,0.008200,-0.001054,-13.562910
7.014,0.020781,0.007613,-0.001829,1.195874,-0.758569,-0.270261,1.933591,-0.138963,0.053666,0.174533,0.016861,-0.136616,-0.045358,0.235116,-0.050435,-0.033170,-0.017757,-0.027369,0.012419,0.049561,0.009259,-0.001255,-14.618060
7.031,0.024430,0.008188,-0.005027,1.172821,-0.756727,-0.170075,1.897299,-0.138144,0.049274,0.174533,0.014477,-0.138839,-0.046149,0.234817,-0.050161,-0.033487,-0.017833,-0.025950,0.006857,0.043243,0.010547,-0.000772,-16.031650
7.047,0.025053,0.008393,-0.005650,1.168525,-0.756325,-0.152762,1.890260,-0.137627,0.048614,0.174533,0.013973,-0.138839,-0.046229,0.234774,-0.050041,-0.033640,-0.017861,-0.025587,0.005664,0.042121,0.010987,-0.001480,-16.572380
7.064,0.025071,0.009500,-0.007977,1.152453,-0.754523,-0.096372,1.863898,-0.134845,0.046330,0.174533,0.011948,-0.138847,-0.046370,0.234611,-0.049440,-0.034424,-0.017972,-0.023965,0.000801,0.038143,0.011629,-0.001870,-17.543580
7.081,0.025109,0.009958,-0.008726,1.147299,-0.753810,-0.082083,1.855432,-0.133658,0.045739,0.174533,0.011261,-0.138865,-0.046345,0.234564,-0.049182,-0.034764,-0.018024,-0.023351,-0.000871,0.036949,0.011848,-0.002474,-17.849820
7.098,0.025183,0.011983,-0.011276,1.129216,-0.750788,-0.045646,1.826709,-0.128801,0.043761,0.174533,0.008713,-0.138965,-0.046099,0.234379,-0.048143,-0.036222,-0.018249,-0.020862,-0.007150,0.033089,0.000000,-0.003643,-10.218820
7.114,0.025249,0.012895,-0.012259,1.122124,-0.749455,-0.033499,1.815620,-0.126683,0.043084,0.174533,0.007667,-0.139024,-0.045943,0.234300,-0.047682,-0.036864,-0.018355,-0.019794,-0.009722,0.031648,0.000133,-0.004081,-10.479680
7.131,0.025249,0.012895,-0.012259,1.122124,-0.749455,-0.033499,1.815620,-0.126683,0.043084,0.174533,0.007667,-0.139024,-0.045943,0.234300,-0.047682,-0.036864,-0.018355,-0.019794,-0.009722,0.031648,0.000133,-0.004081,-10.479680
7.148,0.025360,0.013882,-0.013218,1.115148,-0.748031,-0.021791,1.804760,-0.124431,0.042574,0.174533,0.006597,-0.139099,-0.045737,0.234216,-0.047181,-0.037549,-0.018475,-0.018675,-0.012336,0.030267,0.000405,-0.004916,-10.700510
7.164,0.026057,0.018800,-0.015030,1.097436,-0.741481,-0.021791,1.779655,-0.113469,0.041339,0.174533,0.001500,-0.139493,-0.044589,0.234044,-0.044711,-0.040836,-0.019074,-0.013296,-0.024545,0.024072,0.000492,-0.005892,-11.249570
7.181,0.027283,0.024286,-0.016981,1.088143,-0.734412,-0.021791,1.752432,-0.101174,0.042378,0.174533,-0.003991,-0.140017,-0.043015,0.233859,-0.041817,-0.044449,-0.019767,-0.007499,-0.037346,0.017631,0.000982,-0.007537,-1.201411
7.198,0.027922,0.026144,-0.017643,1.085130,-0.732046,-0.021565,1.743102,-0.096868,0.043807,0.174533,-0.005802,-0.140235,-0.042334,0.233803,-0.040741,-0.045681,-0.020026,-0.005611,-0.039397,0.015542,0.002117,-0.009452,-1.433490
7.214,0.030369,0.030961,-0.019375,1.077836,-0.730141,-0.020182,1.718274,-0.084509,0.052029,0.174533,-0.010419,-0.140891,-0.039971,0.233744,-0.037549,-0.048948,-0.020870,-0.002847,-0.040779,0.010285,0.003191,-0.011266,-2.582305
7.231,0.032668,0.034450,-0.020681,1.072757,-0.730262,-0.018689,1.699557,-0.074365,0.061672,0.174533,-0.013715,-0.141414,-0.037867,0.233816,-0.034977,-0.051411,-0.021538,-0.001574,-0.041329,0.006353,0.002834,-0.011939,-5.462607
7.248,0.037047,0.040072,-0.022887,1.064741,-0.730821,-0.015647,1.668479,-0.055985,0.083273,0.174533,-0.018976,-0.142263,-0.033973,0.234187,-0.030512,-0.055478,-0.021868,0.000430,-0.042460,-0.000640,0.001508,-0.002022,-9.712745
7.265,0.037047,0.040072,-0.022887,1.064741,-0.730821,-0.015647,1.668479,-0.055985,0.083273,0.174533,-0.018976,-0.142263,-0.033973,0.234187,-0.030512,-0.055478,-0.021868,0.000430,-0.042460,-0.000640,0.001508,-0.002022,-9.712745
7.281,0.038655,0.041896,-0.023635,1.062203,-0.731025,-0.014523,1.658082,-0.049478,0.091932,0.174533,-0.020683,-0.142532,-0.032574,0.234374,-0.028975,-0.056828,-0.021975,0.001076,-0.042925,-0.003130,0.000597,-0.002392,-11.986350
7.298,0.038655,0.041896,-0.023635,1.062203,-0.731025,-0.014523,1.658082,-0.049478,0.091932,0.174533,-0.020683,-0.142532,-0.032574,0.234374,-0.028975,-0.056828,-0.021975,0.001076,-0.042925,-0.003130,0.000597,-0.002392,-11.986350
7.315,0.046681,0.050571,-0.027250,1.057988,-0.732154,-0.008919,1.608356,-0.017276,0.137117,0.174533,-0.028834,-0.142782,-0.025647,0.235480,-0.021508,-0.060154,-0.021975,0.004197,-0.045592,-0.015740,-0.000586,-0.002567,-14.870190
7.331,0.055308,0.050571,-0.031039,1.053471,-0.732903,-0.003021,1.581260,0.017053,0.188226,0.174533,-0.031558,-0.142990,-0.018238,0.236820,-0.013683,-0.063858,-0.021995,0.007458,-0.048810,-0.029469,-0.002113,-0.003707,-17.564520
7.348,0.060985,0.050809,-0.033434,1.050498,-0.732643,-0.000646,1.562958,0.039484,0.224418,0.174533,-0.033399,-0.143108,-0.013438,0.237808,-0.008723,-0.066403,-0.022021,0.009074,-0.051204,-0.038582,-0.006270,-0.005564,-22.314030
7.365,0.068724,0.051690,-0.036601,1.046312,-0.730593,-0.000442,1.536453,0.070195,0.279592,0.174533,-0.036066,-0.143208,-0.006997,0.239344,-0.004507,-0.070138,-0.022013,0.009859,-0.055074,-0.051280,-0.010626,-0.007634,-26.766340
7.381,0.070989,0.052071,-0.037524,1.045012,-0.729621,-0.000378,1.528324,0.079298,0.297073,0.174533,-0.036897,-0.143228,-0.005128,0.239836,-0.003849,-0.071294,-0.021999,0.010106,-0.056346,-0.055088,-0.012801,-0.008884,-28.816880
7.398,0.073228,0.053807,-0.038535,1.040556,-0.724990,-0.000165,1.500681,0.099440,0.358369,0.174533,-0.039786,-0.143244,-0.003872,0.241548,-0.001671,-0.075256,-0.021886,0.010979,-0.060970,-0.067656,-0.017285,-0.010534,-32.478880
7.415,0.073253,0.054593,-0.038602,1.038867,-0.722818,-0.000085,1.490150,0.105419,0.382185,0.174533,-0.040901,-0.143240,-0.003503,0.242202,-0.000845,-0.076774,-0.021825,0.011321,-0.062801,-0.070348,-0.019417,-0.011337,-33.799890
7.432,0.073253,0.054593,-0.038602,1.038867,-0.722818,-0.000085,1.490150,0.105419,0.382185,0.174533,-0.040901,-0.143240,-0.003503,0.242202,-0.000845,-0.076774,-0.021825,0.011321,-0.062801,-0.070348,-0.019417,-0.011337,-33.799890
7.448,0.073304,0.055392,-0.038683,1.037305,-0.720558,-0.000014,1.480569,0.110865,0.404233,0.174533,-0.041931,-0.143237,-0.003163,0.242799,-0.000087,-0.078153,-0.021755,0.011644,-0.064516,-0.072773,-0.021344,-0.012198,-34.991690
7.465,0.073304,0.055392,-0.038683,1.037305,-0.720558,-0.000014,1.480569,0.110865,0.404233,0.174533,-0.041931,-0.143237,-0.003163,0.242799,-0.000087,-0.078153,-0.021755,0.011644,-0.064516,-0.072773,-0.021344,-0.012198,-34.991690
7.482,0.074282,0.063950,-0.039784,1.033452,-0.695542,-0.000014,1.453718,0.128293,0.522734,0.174533,-0.046728,-0.143167,-0.001567,0.243581,0.003483,-0.082348,-0.020916,0.013678,-0.073979,-0.072969,-0.024774,-0.006097,-9.106504
7.498,0.074576,0.065560,-0.040077,1.033255,-0.690522,-0.000014,1.448542,0.131722,0.544302,0.174533,-0.046755,-0.143170,-0.001272,0.243677,0.004196,-0.083135,-0.020737,0.013858,-0.074485,-0.073131,-0.025558,-0.006364,-9.592324
7.515,0.075566,0.069630,-0.041056,1.032474,-0.677001,-0.000013,1.434902,0.141058,0.598332,0.174533,-0.046916,-0.143237,-0.000543,0.243918,0.006142,-0.085142,-0.020232,0.014311,-0.075808,-0.073834,-0.026479,-0.006954,-10.302060
7.532,0.075963,0.070879,-0.041448,1.032133,-0.672530,-0.000013,1.430457,0.144226,0.614933,0.174533,-0.047000,-0.143285,-0.000327,0.243941,0.006798,-0.085771,-0.020056,0.014448,-0.076226,-0.074150,0.000000,-0.007232,-10.500360
7.548,0.077552,0.075006,-0.043042,1.030676,-0.656725,-0.000011,1.414896,0.155818,0.670425,0.174533,-0.047365,-0.143553,-0.000127,0.243977,0.009157,-0.087884,-0.019395,0.014448,-0.077627,-0.075457,-0.000172,0.000000,-2.241968
7.565,0.077552,0.075006,-0.043042,1.030676,-0.656725,-0.000011,1.414896,0.155818,0.670425,0.174533,-0.047365,-0.143553,-0.000127,0.243977,0.009157,-0.087884,-0.019395,0.014448,-0.077627,-0.075457,-0.000172,0.000000,-2.241968
7.582,0.078156,0.075716,-0.043656,1.030115,-0.651276,-0.000010,1.409551,0.159961,0.684844,0.174533,-0.047511,-0.143672,-0.000074,0.243975,0.009978,-0.088575,-0.019153,0.014447,-0.078083,-0.075957,-0.000492,-0.000099,-2.271155
7.599,0.078156,0.075716,-0.043656,1.030115,-0.651276,-0.000010,1.409551,0.159961,0.684844,0.174533,-0.047511,-0.143672,-0.000074,0.243975,0.009978,-0.088575,-0.019153,0.014447,-0.078083,-0.075957,-0.000492,-0.000099,-2.271155
7.615,0.081052,0.075716,-0.046629,1.027424,-0.626611,-0.000007,1.385412,0.179204,0.700838,0.174533,-0.048214,-0.144309,-0.000074,0.243964,0.013718,-0.088575,-0.018020,0.014429,-0.078083,-0.078325,-0.000748,-0.000160,0.000000
7.632,0.081052,0.075716,-0.046629,1.027424,-0.626611,-0.000007,1.385412,0.179204,0.700838,0.174533,-0.048214,-0.144309,-0.000074,0.243964,0.013718,-0.088575,-0.018020,0.014429,-0.078083,-0.078325,-0.000748,-0.000160,0.000000
7.649,0.084218,0.075779,-0.049918,1.024589,-0.615961,-0.000003,1.374358,0.199655,0.719038,0.174533,-0.048973,-0.145106,-0.000074,0.243936,0.017592,-0.088575,-0.016819,0.014395,-0.078083,-0.080849,-0.001132,-0.000509,0.000000
7.665,0.087606,0.075944,-0.053492,1.024589,-0.604583,-0.000002,1.362683,0.221055,0.739924,0.174533,-0.049769,-0.146078,-0.000075,0.243876,0.017592,-0.088586,-0.015563,0.014339,-0.078067,-0.083465,-0.001543,-0.000679,-0.003584
